index,Username,Date,id,Preference,Tweet
56594,justdemi,2019-10-18 19:25:53+00:00,1.185275828646617e+18,0.0,Flashback// getting ready on a Friday night. https://t.co/dTJBZVvbVt
56620,justdemi,2019-09-22 15:31:24+00:00,1.175794734092231e+18,1.0,Cleaned up for the #Emmys. https://t.co/ZbbAMvxu3D
56681,justdemi,2015-07-05 07:21:27+00:00,6.175941231854715e+17,1.0,@justdemi for anyone interested this cover is from 2004.
56699,justdemi,2015-05-31 08:24:25+00:00,6.049263927619174e+17,1.0,Pls Sign Petition and Retweet!! https://t.co/MECWm69Z2g
56722,justdemi,2015-05-21 23:07:16+00:00,6.015246897567621e+17,0.0,thank you for the love @Sia so excited for @TheRue  https://t.co/R7U80z3R6J
56747,justdemi,2015-05-19 02:01:24+00:00,6.004813488353649e+17,0.0,Love https://t.co/tYMJTWP1Nf
56795,justdemi,2012-05-28 03:24:03+00:00,2.0694892563727565e+17,1.0,You have to laugh at the media's need to twist and take tweets out of context so they can create fictitious stories to sell to the public!
56842,justdemi,2012-05-06 03:44:03+00:00,1.98981424248918e+17,0.0,hello to you! “@MelanieGriffith: @justdemi. Hello gorgeous!!!”
56853,justdemi,2012-05-04 07:45:53+00:00,1.9831750906833306e+17,0.0,that's beautiful thank you! “@STRANGER_BG: @justdemi for U! http://t.co/dcxv7dZu”
56877,justdemi,2012-04-27 06:02:16+00:00,1.957547181637714e+17,0.0,":-) “@mkutch: Today, I made a difference for someone else. I opened the door of hope for others. THAT is what its all about. #giveback”"
56920,justdemi,2011-11-02 05:03:24+00:00,1.3159725082359398e+17,0.0,Fun photos by @brianbowensmith RT  @brianbowensmith photographs @mrskutcher for the November 2011 cover of @gothammag http://t.co/bxJjWl2n
56934,justdemi,2011-10-15 19:46:34+00:00,1.2529652493359514e+17,0.0,@EvaLongoria hello to you all!
56963,justdemi,2011-09-27 09:01:25+00:00,1.1861118975123456e+17,0.0,"thank you my friend! "" Congrats on your big premiere night of ""Five"". So proud of you. Time for you to direct some more. xo”"
57023,justdemi,2011-09-10 18:20:33+00:00,1.1259130528831898e+17,1.0,"thank you for sharing! RT @nwhyc17:  thank you for letting me speak so openly, honest and free about all issues women @theconversation xx”"
57044,justdemi,2011-09-09 03:04:55+00:00,1.1199848871115162e+17,0.0,@Jraeing I gottcha either way
57046,justdemi,2011-09-09 02:53:49+00:00,1.1199569595899904e+17,1.0,To remember to be your own best friend to find light & protection from within yourself! RT @MissCOB: what's the purpose of posting that pic?
57058,justdemi,2011-09-07 18:27:19+00:00,1.1150584540522086e+17,0.0,":-) RT @honeyrothermel I like these photo-haikus. Multitasking social-media creativity as an art form. You, my lady, are a pioneer as always"
57061,justdemi,2011-09-07 13:09:04+00:00,1.1142575204559258e+17,0.0,"Red eye flight no sleep morning blur 
The day may or may not come into focus. But certainly an interesting view of life http://t.co/mKxJTLV"
57084,justdemi,2011-08-19 07:45:20+00:00,1.0445891359591629e+17,0.0,"Loved sharing the book launch party 4 my pal @moonfrye 's new book ""Happy Chaos"" is wonderful. Target thanks 4 making it a great shin dig!"
57089,justdemi,2011-08-17 06:33:23+00:00,1.0371603230845747e+17,0.0,"Lee Iepli lost his son Jonathan in the 9/11 attacks. Pls read his book, 9/11 The World Speaks‰ + remember @TributeWTC http://t.co/wIOGP8Q"
57095,justdemi,2011-08-10 07:45:49+00:00,1.011975444697047e+17,1.0,I love this site and have found great bargains of unique design items! Win win for everyone! @hochalicious
57125,justdemi,2011-07-16 02:42:41+00:00,9.206156249125274e+16,0.0,Getting ready to go fly fishing with hubby down by the river! http://t.co/cL2kmU6
57143,justdemi,2011-07-05 20:10:34+00:00,8.833900426469376e+16,0.0,Agreed! RT @NickKristof: Failing to invest in American schools is so shortsighted. I can't think of a better use of taxes than education.
57167,justdemi,2011-07-03 01:36:36+00:00,8.733388922750157e+16,0.0,Thx 4 the support RT @alyxacaroline Thanks 2 @aplusk & @mrskutcher 4making the fight to end human trafficking MORE public.#dna #letsendthis
57177,justdemi,2011-06-28 05:31:03+00:00,8.558095143391642e+16,0.0,Excellent info! RT @cutiepicreation http://t.co/uiWyQGp Very informative as to what u can do as a traveler to help spot human-trafficking.
57188,justdemi,2011-06-25 18:51:43+00:00,8.469528235646157e+16,0.0,"life!
 http://t.co/tLiCUTZ  #Fab #poster via @Fab"
57190,justdemi,2011-06-22 13:02:44+00:00,8.352029554521293e+16,1.0,"Stay tuned for the premiere this Sun CNN ""Nepal's Stolen Children"" documentry 8pm EST"
57211,justdemi,2011-05-10 05:37:49+00:00,6.782564816035021e+16,0.0,Great work @officialLove146 thank you for bringing such a powerful awareness to the issue of child sex slavery!
57213,justdemi,2011-05-10 05:27:44+00:00,6.782311295523226e+16,0.0,Can you see me? http://www.youtube.com/watch?v=NME1-ZiJPXY
57225,justdemi,2011-05-02 22:59:13+00:00,6.518862110746214e+16,0.0,Fashion Emergency: Would McQueen approve? http://fash.sm/mgE9ik
57227,justdemi,2011-04-27 18:51:46+00:00,6.331441191335117e+16,1.0,"Thank you! RT @iamsagoon: @mrskutcher Just saw the joneses, You look absolutely stunning, WOW!!! Lucky guy @aplusk"
57249,justdemi,2011-04-24 00:02:58+00:00,6.194317557669888e+16,0.0,Powerful piece on the issue of trafficking! RT @mymediafolio: Have you seen Kristof's NY Times column today? http://t.co/jE9lm0c #RealMen
57269,justdemi,2011-04-18 21:03:53+00:00,6.008616685418086e+16,1.0,"@mamakrickett you really think it is about being a ""fame whore"" does name calling making you feel better? Sorry you must be in pain."
57313,justdemi,2011-04-12 18:49:28+00:00,5.78780157822935e+16,1.0,I knew there was a reason we got on so well! RT @stefanogabbana: @mrskutcher I prefer too....
57330,justdemi,2011-04-03 00:05:09+00:00,5.433357949220454e+16,1.0,When do we get a peek at app?RT @dilemmaapp:  We're quite honored that you took a first peek at our new logo for Dilemma on Path!  @malouie
57343,justdemi,2011-03-20 14:06:21+00:00,4.947184303120384e+16,0.0,"A couple of ""Kosher"" plushy Pigs for Purim!!! http://dailybooth.com/u/8hk5f"
57431,justdemi,2011-02-03 16:23:19+00:00,3.319886032300032e+16,1.0,Luv RT @dnafoundation collaborated w/ the amazing @jackvartanian 2 create a necklace 4V-Day & 50% of sales R donated 2DNA http://ow.ly/3OrUq
57451,justdemi,2011-01-09 07:15:44+00:00,2.4001360068345856e+16,0.0,Some great football today! Marshawn Lynch definitely had play of the day!
57452,justdemi,2011-01-03 05:22:01+00:00,2.179841510500352e+16,0.0,@GiKauffmann hello brazil!!
57475,justdemi,2010-11-21 16:58:16+00:00,6390954349039616.0,1.0,"Yep baby Ru! RT @calcjr: @mrskutcher watchin striptease , didn't realize it was Rue @TheRue that palyed your daughter :)"
57483,justdemi,2010-11-17 01:43:00+00:00,4711068014219266.0,1.0,Make your own Monster I did! http://bit.ly/cuv6wC  If you want to create your own http://bit.ly/b4eS6m but  if you want mine it's available!
57485,justdemi,2010-11-14 22:21:36+00:00,3935606476378112.0,0.0,@toojiggy birthday pedi is in order!
57493,justdemi,2010-11-11 16:40:45+00:00,2762664719679488.0,1.0,@athwalpriya happy birthday to your Dad!
57540,HamillHimself,2021-04-29 21:19:29+00:00,1.3878792337546322e+18,1.0,"@Ninja 💔  Awful news. Hang in there pal, I know from experience... it will get better."
57542,HamillHimself,2021-04-29 21:15:04+00:00,1.3878781235811492e+18,0.0,@funder #100DaysOfBiden 👍
57568,HamillHimself,2021-04-25 18:55:01+00:00,1.3863933260316058e+18,1.0,I'm trying NOT to think about it. 😩 https://t.co/zLd6kDvdG8
57586,HamillHimself,2021-04-23 07:09:48+00:00,1.3854910777639035e+18,1.0,@IrritatedYT @RealKevinConroy Did Kevin &amp; I do that? Don't remember exactly.
57604,HamillHimself,2021-04-16 22:30:00+00:00,1.3831859376985457e+18,1.0,"@MrJonCryer For Jon: 🎂                                                                                   

From your fan, Mar🐫"
57645,HamillHimself,2021-04-04 17:51:37+00:00,1.3787672252559606e+18,1.0,"NINE MINUTES, TWENTY-NINE SECONDS. 

Other than that, Happy Easter!"
57676,HamillHimself,2021-03-21 19:57:26+00:00,1.373725456730493e+18,1.0,"I wish the family of squirrels living in my backyard tree were half as friendly &amp; approachable as this little one. They are NOT. They act like they own the place, eat everything in the bird feeder &amp; I strongly suspect they are plotting against me. Seriously. https://t.co/vE0mTMAzfq"
57749,HamillHimself,2021-03-11 00:55:55+00:00,1.3698143063138263e+18,1.0,@reyorganamidala #JulietteCampea
57798,HamillHimself,2021-02-25 17:37:59+00:00,1.3649930544200049e+18,1.0,"Mya is such a good girl...!!! ❤️🎶🐶👍

#YetANOTHER_Royalty4JohnWilliams https://t.co/PDIogCVy0V"
57802,HamillHimself,2021-02-25 07:51:16+00:00,1.364845405477892e+18,0.0,@fernandaholmes0 👍!!!
57805,HamillHimself,2021-02-25 07:41:22+00:00,1.3648429118256865e+18,1.0,"@namedropsd Does this mean Kelly is now an official Disney princess? She already IS, as far as I'm concerned! ❤️"
57822,HamillHimself,2021-02-20 21:19:03+00:00,1.3632367514105692e+18,1.0,"@PhilSzostak Whoa! Who knew there were so many #LukeSkyJokers out there? 

(Only 2 of these identifies the artist. Wish I could credit the other 2)

🤣!!! https://t.co/Uus0o2ZAOs"
57829,HamillHimself,2021-02-19 20:41:48+00:00,1.3628649867672863e+18,1.0,"Congratulations to each &amp; every member of the @18airbornecorps- I'm wishing you ALL the best of luck with #DragonsLair! Your Rugrat pal, Mar🐫 https://t.co/wrQH3vKEvK"
57872,HamillHimself,2021-02-12 19:44:58+00:00,1.3603139700080517e+18,0.0,"1st day of Empire in Finse, Norway. She had no scenes there, but came along just to hang out &amp; not miss any of the fun. She always regretted not going to Tunisia for SW.  It was also a way to make sure she got her own crew snow-jacket. (and yes, I still have mine)❄️
#TrueStory https://t.co/mfg5G1Plri"
57876,HamillHimself,2021-02-12 01:29:27+00:00,1.3600382737295237e+18,0.0,"@Philjimeneznyc @LiamRSharp Keep up the great work, Phil! https://t.co/1ssSbkmSAZ"
57898,HamillHimself,2021-02-08 00:33:49+00:00,1.3585747222843638e+18,0.0,@KahleeseeStark @AnimalPlanet @MarthaStewart @SnoopDogg @FLOTUS 😍🐾
57955,HamillHimself,2021-01-30 21:24:14+00:00,1.3556279070082744e+18,0.0,@jasonkneen 😍
57969,HamillHimself,2021-01-28 22:04:59+00:00,1.3549133869711073e+18,0.0,"Happy 50th Guillermo! 🎂

#MayTheFarceBeWithYou_ALWAYS https://t.co/t28UigNYdu"
57971,HamillHimself,2021-01-28 17:04:48+00:00,1.3548378439656653e+18,0.0,"Along with death &amp; taxes, nothing is more certain than me retweeting a video of a laughing baby. https://t.co/HRsyvI4Gh8"
57984,HamillHimself,2021-01-26 20:36:02+00:00,1.354166228290429e+18,0.0,@CREWcrew 👋
58025,HamillHimself,2021-01-20 08:05:34+00:00,1.3518030397037115e+18,1.0,"Since you still have until 12 noon today before you're legally required to get out of the WH, you really should fire off one last vindictive, grievance-filled rage-tweet as Prez, just for old times sake. 👍That'll show the radical left!                 🤔oh, wait... https://t.co/RP2sl3iysw"
58042,HamillHimself,2021-01-17 03:41:41+00:00,1.3506494687695585e+18,1.0,"Sunday, January 17, 2021
President tRump will seethe with anger from early in the morning until late in the evening. He will make many sick and have many excuses &amp; scapegoats. https://t.co/teoYjcPf4n"
58044,HamillHimself,2021-01-16 21:33:29+00:00,1.350556806548865e+18,1.0,"Dear @MrPeytonReed,

I am so grateful to have been given the unexpected  opportunity to revisit my character when he was still a symbol of hope &amp; optimism.

Your assured direction &amp; kindness was a crucial element in the experience &amp; means more to me than I can say.

#ThankYOU🙏 https://t.co/yNngOQdJRS"
58051,HamillHimself,2021-01-15 09:01:44+00:00,1.3500052364426445e+18,1.0,"@nolan_north @north_cooper Please tell him happy birthday for me, Nolan.  He inherited both your good looks AND your detached indifference, a killer combo! 🎂- mh"
58068,HamillHimself,2021-01-13 07:14:54+00:00,1.3492535753151324e+18,1.0,@thomzahler @christyblanch @porksmith Love it! ❤️🦇
58072,HamillHimself,2021-01-13 01:11:20+00:00,1.3491620795009925e+18,1.0,@BoogieBot5_ @PaulMcCartney @coldplay @radiohead @thomyorke @whoisMGMT @midnightoilband @Sethrogen @hasanthehun @AOC @mikeshinoda @donaldglover @badreligion For @BoogieBot5_ : https://t.co/k2Rn0LtpjQ
58117,HamillHimself,2021-01-03 21:57:54+00:00,1.345851910402687e+18,1.0,"YET ANOTHER ""PERFECT"" PHONE CALL- ""Trump alternately berated Raffensperger, tried to flatter him, begged him to act and threatened him with vague criminal consequences if the secretary of state refused to pursue his false claims.""  #DonTheCon   https://t.co/moqVDK9Us9"
58118,HamillHimself,2021-01-02 23:58:46+00:00,1.3455199398646006e+18,1.0,"So this happened &amp; I'm literally speechless, other than to say: the pleasure was all mine @MingNa! Much❤️, Mar🐫
@themandalorian 
#YoureNotSoBadYourself https://t.co/rSfOTr8AFx"
58128,HamillHimself,2020-12-31 10:54:42+00:00,1.3445978470904177e+18,0.0,@karencamp78 @chronsnyder I'd love to see how you'd feel now that I've done it twice!
58164,HamillHimself,2020-12-23 08:07:28+00:00,1.3416566575169208e+18,0.0,"@BrettFishA Wonderful work, Brett! Nice to know you're putting your lockdown time to good use. All the best, Mar🐫"
58175,HamillHimself,2020-12-22 03:26:34+00:00,1.341223576918139e+18,0.0,"@TonyTodd54 A great song from one of the all-time great artists!
#SmooothSmokey"
58304,HamillHimself,2020-12-02 03:33:35+00:00,1.33397758574361e+18,0.0,@luanapbl 👍... ❤️-mh
58317,HamillHimself,2020-12-02 00:04:13+00:00,1.333924899518247e+18,0.0,"From @SOSHealthPlan:
The entire duty of unions is to protect the most vulnerable members.
95% of #SAGAFTRA members earn &lt;25K/yr. 
12K just got kicked off their health plan. During a pandemic.
From @HamillHimself: This is not just a betrayal. THIS. IS. CRIMINAL. #SOSHealthPlan https://t.co/B4drsAzXbO"
58323,HamillHimself,2020-12-01 10:17:27+00:00,1.3337168341057946e+18,1.0,"@VvJennifer Sometimes, but not always."
58356,HamillHimself,2020-11-27 10:08:37+00:00,1.3322650619229962e+18,1.0,@MeidasTouch #DiaperDon
58382,HamillHimself,2020-11-23 00:22:20+00:00,1.330667967407825e+18,1.0,I speak from experience: Never tell him the odds. https://t.co/3OUamWXYcj
58624,rainnwilson,2021-03-01 18:59:29+00:00,1.366463117316608e+18,1.0,"Doing a fundraiser for @KehNativeAction to buy a TRUCK to deliver food, water, medicine to Navajo WAY on the res. It’s a great org! Wayne Wilson is the BOMB! I’m matching ALL donations up to 20k for wheels and supplies. Can you give 10$?  https://t.co/EPV1QTZlNA @AccomplisOrg"
58626,rainnwilson,2021-02-26 21:18:50+00:00,1.3654110235412972e+18,0.0,We didn’t have headlines like this in 2020... (&amp; I’m so glad she’s ok!) https://t.co/80H6KFBdAY
58637,rainnwilson,2021-02-17 15:54:35+00:00,1.3620679329315226e+18,1.0,"Great to see George Webster @ImagineStation &amp; Bethany Asher @Bethany40644990 take leading roles in Sci-Fi BEBE A.I. To see their video message and learn more about the film - highlighting disability discrimination, head to their Crowdfunder page here https://t.co/hQjUewCHl8"
58639,rainnwilson,2021-02-16 22:19:07+00:00,1.3618023132713083e+18,0.0,"Great read: ""Like clockwork, reports of frozen wind turbines in Texas have given conservatives a new scapegoat in their unending battle to smear renewable energy” Ha! https://t.co/GJuUxbjyS1"
58672,rainnwilson,2021-01-26 23:18:43+00:00,1.3542071684261683e+18,1.0,Set a reminder to join us here at 10 AM https://t.co/Vs8Xb7yR6z MAKE EARTH COOL AGAIN! @ArcticBasecamp @soulpancake @Participant @ParisaFH @billieeilish @finneas
58688,rainnwilson,2021-01-18 02:35:48+00:00,1.3509952746851533e+18,0.0,.@FoXNews There are 3 or 4 things happening in our country to report on other than Twitter bans. Just sayin’.
58697,rainnwilson,2021-01-16 00:00:31+00:00,1.3502314189542646e+18,1.0,"TIL that human-caused Carbon emissions are heating the planet and negatively impacting climate, oceans, plants and animals. I learned this from real actual scientists!"
58720,rainnwilson,2021-01-07 18:48:35+00:00,1.3472538174868152e+18,1.0,"The entire Capitol Police Force should be peacefully transitioned into another, related line of work. https://t.co/04stI3tlTV"
58725,rainnwilson,2021-01-06 21:32:14+00:00,1.346932611650904e+18,0.0,https://t.co/EWMCfJRX6O
58732,rainnwilson,2021-01-06 01:11:17+00:00,1.3466253494472786e+18,1.0,OMG YOU ARE GOING TO WANT TO SEE THIS MOVIE!!!! https://t.co/MD9e21ySsm #DontTellASoul !!JACK DYLAN GRAZER!! @JGrazeOfficial
58758,rainnwilson,2020-12-22 16:44:31+00:00,1.3414243888817193e+18,0.0,Wait. Where are liberals supposed to get their pillows?
58782,rainnwilson,2020-12-08 03:58:18+00:00,1.3361581329224417e+18,0.0,.@JoshAllenQB is my second favorite quarterback.
58819,rainnwilson,2020-11-19 14:09:18+00:00,1.329426526153085e+18,1.0,January15 #DontTellASoul https://t.co/9MHSjNu0BC
58830,rainnwilson,2020-11-15 15:57:49+00:00,1.3280042872602255e+18,0.0,"You guys! A socialist elite just drove his Prius up to my house, blasting NPR, and confiscated all my guns!"
58880,rainnwilson,2020-10-21 19:36:08+00:00,1.318999529019134e+18,0.0,"The @electoapp provides the resources you need to stay informed, all on one platform. Focus on what elected officials say straight from the source - use #ElectoApp’s tools to #VoteInformed.  DOWNLOAD THIS NON-PARTISAN PUPPY! https://t.co/A0vSR27fKG"
58887,rainnwilson,2020-10-19 12:55:34+00:00,1.3181739486689894e+18,0.0,Please answer me this question: https://t.co/LQapYRzNKl
58912,rainnwilson,2020-09-27 20:39:07+00:00,1.310318073132413e+18,0.0,In case you want to hear more of me blathering on: https://t.co/xwcxKiT9PM @UtopiaOnPrime #UtopiaOnTv
58915,rainnwilson,2020-09-26 00:49:44+00:00,1.3096563678719222e+18,0.0,SO BADASSS!!! https://t.co/B7CoHQ1408
58931,rainnwilson,2020-09-26 00:11:05+00:00,1.309646639938773e+18,0.0,#UtopiaTV i'm starting the @ashleighlathrop fan club.
58960,rainnwilson,2020-09-21 18:57:49+00:00,1.3081182504593367e+18,0.0,"Only 4 more days until @UtopiaOnPrime arrives on @PrimeVideo! Here I am, patiently waiting in front of the TV… #UtopiaTV https://t.co/glMbtX62rY"
59067,rainnwilson,2020-06-24 19:30:46+00:00,1.2758740253491118e+18,1.0,"Hey folks, join me in a scintillating conversation with the great Actor/Host/Activist Yvette Nicole Brown @YNB on #HeyThereHuman THURSDAY at noon pacific. PLUS i’ll interview RANDOM human beings from around the internet. All this will be on the @Soulpancake Instagram LIVE! https://t.co/7YD2WVzIYS"
59124,rainnwilson,2020-05-07 16:15:39+00:00,1.258430304257114e+18,1.0,"Attn Conspiracy Theorists-here's 1 for ya:What if BIG oil/coal/auto companies have known for 50 years that CO2 causes deadly global warming &amp; thru misinformation, obfuscation, govt lobbying, scientists on payrolls &amp; huge $$ have convinced 1/3rd of US that its not a fixable issue."
59148,rainnwilson,2020-04-29 01:07:27+00:00,1.2553026453776302e+18,1.0,i’ve decided to print out Wikipedia so I can read it during the quarantine. https://t.co/trlCiyB10C
59195,rainnwilson,2020-03-31 19:31:40+00:00,1.2450712813444833e+18,1.0,Perhaps you’d like a nice little something to read or to be read to you during your nice little quarantine? Find out how/why I had worms come out of my b*%! #TheBassoonKing https://t.co/FyL3w5rTfh
59327,rainnwilson,2020-01-20 23:21:16+00:00,1.2193995228052767e+18,1.0,"A shout out to all the overweight, angry, middle aged white men who marched today in Richmond. I am one of you. Except for the whole gun part. Can we march together for some non-gun things we share like D&amp;D, laser tag, DC vs Marvel &amp; a deep-seated sense that we don’t belong?"
59378,rainnwilson,2019-12-29 03:38:08+00:00,1.2111292472861696e+18,1.0,"Please consider supporting the Patricia Locke Foundation to provide support for indigenous art, culture, &amp; wisdom. https://t.co/9KnvkOvNjr  Watch my video to learn more about why I’m on the Board of Advisors. https://t.co/4Jv8OV3vIg Here’s their website. https://t.co/HJR8LZ40T7"
59462,rainnwilson,2019-11-27 01:52:20+00:00,1.1995062068610867e+18,0.0,@trumpetcake Slorch is dead now. :-(
59510,rainnwilson,2019-11-06 21:28:33+00:00,1.192192065938944e+18,1.0,"11,000 climate scientists confirm climate emergency &amp; yet 30% of Americans think it’s some liberal hoax. 

https://t.co/5rhOGAkLe8"
59529,itsgabrielleu,2021-04-23 22:20:18+00:00,1.3857202103053476e+18,0.0,Going LIVE on my TikTok tomorrow to answer yall’s questions. 4/24 @ 11:15am PST https://t.co/kfOA3myw72
59533,itsgabrielleu,2021-04-21 20:30:41+00:00,1.3849678517951775e+18,0.0,"Today’s #WCW I am such a fan of both as a person &amp; as a professional - the beautiful &amp; talented @AndraDayMusic. She is a singer, songwriter, &amp; actress - and while being at the top of her game in all 3 categories, she still manages to be gracious, an inspiration, &amp; a ball of light https://t.co/pLolFBBHhE"
59561,itsgabrielleu,2021-04-06 15:33:03+00:00,1.379457131535999e+18,1.0,Chills. YESSSSSSSSSS! https://t.co/Y6XrIRuE5H
59568,itsgabrielleu,2021-04-03 16:13:41+00:00,1.378380193404842e+18,0.0,"Please pray, send healing energy, whatever positive vibes you can for #DMX 🙏🏾🙏🏾🙏🏾 🖤🖤🖤"
59570,itsgabrielleu,2021-04-03 00:51:14+00:00,1.3781480485979668e+18,0.0,All he needs is an opportunity. @isaiahthomas let's goooooooo!!! https://t.co/3IFz1U2MHk
59618,itsgabrielleu,2021-02-26 15:25:56+00:00,1.3653222129583718e+18,1.0,Yesssss!!! @ambermruffin Omaha Nebraska native and all around badass is bout to bring the 🔥🔥 https://t.co/1xHrWbSUnr
59649,itsgabrielleu,2021-01-22 15:15:43+00:00,1.3526360642597396e+18,0.0,Also this. https://t.co/WH0z3tgczy
59668,itsgabrielleu,2021-01-08 20:53:19+00:00,1.3476475963035894e+18,0.0,👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾💯💯💯💯 https://t.co/vX2zOsQBbm
59697,itsgabrielleu,2020-12-26 02:57:08+00:00,1.3426657213738066e+18,0.0,"Absolute Bay Area LEGEND!!! Check out his documentary if you can. Man, #RIPHookMitchell 🙏🏾🙏🏾🙏🏾 https://t.co/4s9AoATp3U"
59752,itsgabrielleu,2020-11-26 04:43:11+00:00,1.331820774475268e+18,1.0,"🖤 everything priced under 10$ 🖤
@SallyBeauty @amazon 💃🏾🥰💃🏾 https://t.co/PaWfdgzoHt"
59753,itsgabrielleu,2020-11-26 03:31:50+00:00,1.331802821071569e+18,0.0,💀💀💀💀🤣🤣🤣🤣🤣🤣🤣 https://t.co/Dbykr7d8v3
59780,itsgabrielleu,2020-11-14 00:42:03+00:00,1.327411436784554e+18,0.0,Always repping Nebraska #GBR https://t.co/PiIGZUEZzS
59781,itsgabrielleu,2020-11-13 19:38:34+00:00,1.3273350650350428e+18,0.0,👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾 https://t.co/MgyPEJLLFh
59862,itsgabrielleu,2020-11-03 17:47:29+00:00,1.3236832308856668e+18,0.0,👇🏾👇🏾👇🏾👇🏾👇🏾 FLORIDA 👇🏾👇🏾👇🏾👇🏾 https://t.co/xtQFAquX2X
59865,itsgabrielleu,2020-11-03 14:40:30+00:00,1.3236361734413883e+18,0.0,Please note!! 👇🏾👇🏾👇🏾 https://t.co/rp8xUKdkLB
59877,itsgabrielleu,2020-10-29 06:16:10+00:00,1.3216973136607027e+18,1.0,"Today’s #WCW is mom, wife, actor, producer, director, activist and more @AmericaFerrera. I met America on the set of Ugly Betty when I played a lovesick arsonist and I found her to be super smart, super talented, and really sweet. More 👇🏾 https://t.co/eyraas2ALn"
59923,itsgabrielleu,2020-10-08 01:36:21+00:00,1.314016749721854e+18,0.0,If she has to tell that man one more time... Whew! https://t.co/tWKn2FxA4z
59964,itsgabrielleu,2020-09-25 22:58:29+00:00,1.3096283677930414e+18,1.0,Exactly what I've been looking for! This is HUGE! https://t.co/KTUDBFIWV9
59985,itsgabrielleu,2020-09-22 01:59:15+00:00,1.3082243108388332e+18,1.0,"I definitely thought I got that from @DwyaneWade but he actually got ""Oh Dip"" from @CP3 https://t.co/cdttg9pd3l"
60020,itsgabrielleu,2020-09-14 00:19:17+00:00,1.3053000476769362e+18,1.0,"I have done my vocal warm ups, stretched, put on stretch pants, got my kitten heels, and on my 2nd plate of smothered pork chops. Lets do this! @verzuzonline"
60032,itsgabrielleu,2020-09-07 02:56:23+00:00,1.302802870232707e+18,0.0,This child speaks for me. He speaks for us. He shall lead. https://t.co/ks3uEm9WCP
60050,itsgabrielleu,2020-08-25 18:38:44+00:00,1.2983289757316956e+18,1.0,Love to see it!! Congrats fam!! @robinthede so proud of you!! Keep shining ma lady! https://t.co/nQIq6QP8Ep
60114,itsgabrielleu,2020-07-12 21:30:16+00:00,1.2824270783866962e+18,0.0,Love you!!!!! Thank you for the support!!!! Means everything to us!! https://t.co/5kNtWWb6MC
60121,itsgabrielleu,2020-07-09 00:45:07+00:00,1.281026563283153e+18,1.0,My hair was NUTS! I used my own $ &amp; to get my hair done before work (not on the clock) becuz productions flat out refused to hire Black folks. The lack of diversity in the LA unions is a real problem as well &amp; the goal posts move depending on who is trying to get in the union. https://t.co/qAtLSd8ewC
60166,itsgabrielleu,2020-06-17 21:07:20+00:00,1.273361610808025e+18,1.0,Love u lady!! #WeAllWeGot 🖤🖤🖤 https://t.co/mFsSumSTZj
60171,itsgabrielleu,2020-06-17 05:06:53+00:00,1.273119907270611e+18,0.0,Thank you @Trevornoah truly. https://t.co/at59OOlpFM
60176,itsgabrielleu,2020-06-13 16:23:04+00:00,1.2718405211623506e+18,1.0,And this from the person in charge of diversity and inclusion efforts!? 👀 This is SO common. So damn common. How many careers and lives must be affected before these folks are shown the door? https://t.co/hiMFZ633Pg
60202,itsgabrielleu,2020-06-06 22:17:19+00:00,1.2693929541723873e+18,0.0,💯💯💯👇🏾👇🏾👇🏾 https://t.co/Aqb5sJ5Ema
60230,itsgabrielleu,2020-05-28 03:17:32+00:00,1.2658446286804378e+18,1.0,"Thank you ma and every single one of yall out there who understand how hard this journey is and checked on me and sent ♥️, prayers, protective vibes.  Appreciate you, love you, tomorrow we ride again. https://t.co/oLZeTThxgk"
60261,itsgabrielleu,2020-05-11 17:37:12+00:00,1.259900379296199e+18,0.0,Every route I've ever taken in life has been random and atypical. I'm excited we're getting this opportunity. Let's gooooooo!! https://t.co/GsteoSZgn1
60306,itsgabrielleu,2020-04-21 03:07:20+00:00,1.2524337093676196e+18,0.0,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/6xmQ1ds080
60431,itsgabrielleu,2020-01-29 17:04:18+00:00,1.2225661490254807e+18,1.0,Crying again and I'm not one who cries like that but this week damn maaaannn. Thank you. Truly. 🖤 https://t.co/D53thYKk6q
60444,itsgabrielleu,2020-01-23 00:40:31+00:00,1.220144242816762e+18,0.0,I ❤❤❤❤❤!!! SO many positive emotions wrapped up in my joyful tears. So so happy. https://t.co/cwcTMkBAod
60535,eddieizzard,2021-03-05 20:49:42+00:00,1.367940407561134e+18,1.0,"COVID-19: Public urged to join slow handclap protest as nursing unions being strike discussions over pay row
https://t.co/E4xgXJLFym"
60613,eddieizzard,2021-01-30 14:30:00+00:00,1.355523663882297e+18,1.0,"Eddie reviews a classic riff about being raised by wolves.  To see more classic Eddie comedy, buy tickets to a live streamed comedy gig at https://t.co/Ulsm5lbTHt - The Beekeepers #MakeHumanityGreatAgain https://t.co/FcnlUT3fJ0"
60614,eddieizzard,2021-01-30 14:24:41+00:00,1.3555223245528883e+18,1.0,Comedian Rosie Jones @josierones gives her reaction to the news that Eddie is running two marathons back to back tomorrow AND doing a stand up gig in the middle #MakeHumanityGreatAgain https://t.co/rKmg6kBa5w - The Beekeepers https://t.co/uyXzkJVE9g
